index,SUBDIVISION,YEAR,MONTH,MAX_TEMP,MIN_TEMP,MEAN_TEMP,PRECEPTIONS,PRESSURE,WIND_SPEED,RAINFALL
1,UTTARAKHAND,1993.0,1.0,10.88,24.6,17.72,7.86,7.86,7.86,77.1
2,UTTARAKHAND,1993.0,2.0,13.13,27.87,20.48,12.86,12.86,12.86,70.3
3,UTTARAKHAND,1993.0,3.0,15.99,30.21,23.08,21.85,21.85,21.85,162.8
4,UTTARAKHAND,1993.0,4.0,20.67,34.73,27.68,22.92,22.92,22.92,19.8
5,UTTARAKHAND,1993.0,5.0,23.97,36.99,30.46,62.17,62.17,62.17,71.7
6,UTTARAKHAND,1993.0,6.0,24.81,35.17,29.96,149.47,149.47,149.47,144.7
7,UTTARAKHAND,1993.0,7.0,23.44,31.27,27.33,288.04,288.04,288.04,309.4
8,UTTARAKHAND,1993.0,8.0,23.04,30.79,26.89,192.12,192.12,192.12,282.3
9,UTTARAKHAND,1993.0,9.0,22.08,30.51,26.27,189.42,189.42,189.42,447.0
10,UTTARAKHAND,1993.0,10.0,19.54,30.95,25.22,82.94,82.94,82.94,1.5
11,UTTARAKHAND,1993.0,11.0,15.01,28.29,21.63,23.14,23.14,23.14,7.4
1,UTTARAKHAND,1994.0,1.0,11.53,25.01,18.25,20.93,20.93,20.93,56.7
2,UTTARAKHAND,1994.0,2.0,12.61,26.39,19.48,16.09,16.09,16.09,84.2
3,UTTARAKHAND,1994.0,3.0,17.65,32.74,25.17,14.12,14.12,14.12,11.0
4,UTTARAKHAND,1994.0,4.0,20.48,34.28,27.36,35.47,35.47,35.47,69.8
5,UTTARAKHAND,1994.0,5.0,24.1,37.39,30.72,42.07,42.07,42.07,75.6
6,UTTARAKHAND,1994.0,6.0,24.15,34.43,29.26,162.14,162.14,162.14,112.1
7,UTTARAKHAND,1994.0,7.0,22.84,30.49,26.64,334.13,334.13,334.13,476.9
8,UTTARAKHAND,1994.0,8.0,22.77,29.92,26.32,265.94,265.94,265.94,428.2
9,UTTARAKHAND,1994.0,9.0,21.75,30.69,26.19,149.81,149.81,149.81,98.0
10,UTTARAKHAND,1994.0,10.0,18.74,30.79,24.74,90.55,90.55,90.55,5.3
11,UTTARAKHAND,1994.0,11.0,14.78,27.74,21.24,19.43,19.43,19.43,1.7
1,UTTARAKHAND,1995.0,1.0,9.76,23.27,16.49,24.75,24.75,24.75,98.9
2,UTTARAKHAND,1995.0,2.0,13.02,27.0,19.99,15.43,15.43,15.43,123.6
3,UTTARAKHAND,1995.0,3.0,16.47,30.77,23.6,23.12,23.12,23.12,79.9
4,UTTARAKHAND,1995.0,4.0,20.51,34.62,27.54,21.68,21.68,21.68,41.4
5,UTTARAKHAND,1995.0,5.0,23.7,36.63,30.14,55.51,55.51,55.51,34.6
6,UTTARAKHAND,1995.0,6.0,25.46,35.98,30.7,137.08,137.08,137.08,138.5
7,UTTARAKHAND,1995.0,7.0,23.61,31.45,27.5,319.03,319.03,319.03,358.3
8,UTTARAKHAND,1995.0,8.0,23.37,30.4,26.86,253.15,253.15,253.15,430.7
9,UTTARAKHAND,1995.0,9.0,22.25,31.07,26.64,184.3,184.3,184.3,282.8
10,UTTARAKHAND,1995.0,10.0,19.67,31.36,25.5,81.55,81.55,81.55,5.1
11,UTTARAKHAND,1995.0,11.0,14.88,28.22,21.52,24.43,24.43,24.43,2.1
1,UTTARAKHAND,1996.0,1.0,11.39,24.89,18.11,16.35,16.35,16.35,49.7
2,UTTARAKHAND,1996.0,2.0,13.17,27.61,20.37,12.32,12.32,12.32,89.6
3,UTTARAKHAND,1996.0,3.0,18.08,32.61,25.32,16.2,16.2,16.2,67.1
4,UTTARAKHAND,1996.0,4.0,20.96,35.2,28.06,30.77,30.77,30.77,28.4
5,UTTARAKHAND,1996.0,5.0,23.97,37.02,30.47,39.44,39.44,39.44,18.3
6,UTTARAKHAND,1996.0,6.0,24.38,34.54,29.43,166.75,166.75,166.75,181.6
7,UTTARAKHAND,1996.0,7.0,23.6,31.42,27.49,278.54,278.54,278.54,308.1
8,UTTARAKHAND,1996.0,8.0,22.63,29.78,26.18,271.18,271.18,271.18,441.1
9,UTTARAKHAND,1996.0,9.0,22.33,30.83,26.55,148.74,148.74,148.74,185.6
10,UTTARAKHAND,1996.0,10.0,18.95,30.35,24.63,105.18,105.18,105.18,31.4
11,UTTARAKHAND,1996.0,11.0,14.33,28.18,21.23,14.43,14.43,14.43,0.5
1,UTTARAKHAND,1997.0,1.0,9.78,24.09,16.91,11.83,11.83,11.83,42.1
2,UTTARAKHAND,1997.0,2.0,11.85,26.63,19.22,5.27,5.27,5.27,14.9
3,UTTARAKHAND,1997.0,3.0,17.06,31.6,24.31,19.27,19.27,19.27,31.2
4,UTTARAKHAND,1997.0,4.0,19.75,33.39,26.55,40.09,40.09,40.09,90.5
5,UTTARAKHAND,1997.0,5.0,22.84,35.88,29.34,39.16,39.16,39.16,56.1
6,UTTARAKHAND,1997.0,6.0,23.96,34.31,29.11,134.57,134.57,134.57,129.8
7,UTTARAKHAND,1997.0,7.0,23.64,31.62,27.6,267.89,267.89,267.89,290.0
8,UTTARAKHAND,1997.0,8.0,22.95,30.44,26.67,282.7,282.7,282.7,73.3
9,UTTARAKHAND,1997.0,9.0,22.05,30.77,26.38,161.77,161.77,161.77,36.4
10,UTTARAKHAND,1997.0,10.0,18.2,30.31,24.24,67.69,67.69,67.69,9.9
11,UTTARAKHAND,1997.0,11.0,15.83,27.78,21.78,57.35,57.35,57.35,10.8
1,UTTARAKHAND,1998.0,1.0,10.87,24.63,17.73,8.02,8.02,8.02,9.6
2,UTTARAKHAND,1998.0,2.0,13.11,27.45,20.26,17.1,17.1,17.1,68.4
3,UTTARAKHAND,1998.0,3.0,16.21,30.99,23.58,23.96,23.96,23.96,106.2
4,UTTARAKHAND,1998.0,4.0,21.64,35.43,28.51,34.01,34.01,34.01,73.0
5,UTTARAKHAND,1998.0,5.0,24.53,37.8,31.14,51.5,51.5,51.5,78.5
6,UTTARAKHAND,1998.0,6.0,25.17,35.76,30.44,137.37,137.37,137.37,163.3
7,UTTARAKHAND,1998.0,7.0,23.86,31.49,27.65,294.86,294.86,294.86,242.9
8,UTTARAKHAND,1998.0,8.0,23.53,30.78,27.13,266.45,266.45,266.45,260.0
9,UTTARAKHAND,1998.0,9.0,22.57,31.06,26.79,193.59,193.59,193.59,120.0
10,UTTARAKHAND,1998.0,10.0,20.02,31.4,25.68,107.38,107.38,107.38,75.5
11,UTTARAKHAND,1998.0,11.0,15.51,28.37,21.91,40.34,40.34,40.34,1.2
1,UTTARAKHAND,1999.0,1.0,10.14,24.32,17.21,10.35,10.35,10.35,33.0
2,UTTARAKHAND,1999.0,2.0,13.74,28.21,20.95,13.43,13.43,13.43,11.4
3,UTTARAKHAND,1999.0,3.0,17.43,32.74,25.06,4.83,4.83,4.83,1.4
4,UTTARAKHAND,1999.0,4.0,21.95,36.53,29.21,17.28,17.28,17.28,1.2
5,UTTARAKHAND,1999.0,5.0,23.67,36.32,29.97,69.58,69.58,69.58,50.5
6,UTTARAKHAND,1999.0,6.0,23.89,34.12,28.98,136.33,136.33,136.33,158.9
7,UTTARAKHAND,1999.0,7.0,23.33,31.24,27.26,265.41,265.41,265.41,389.0
8,UTTARAKHAND,1999.0,8.0,23.02,30.32,26.64,229.03,229.03,229.03,285.5
9,UTTARAKHAND,1999.0,9.0,22.16,31.07,26.59,184.64,184.64,184.64,217.9
10,UTTARAKHAND,1999.0,10.0,19.73,31.0,25.34,111.57,111.57,111.57,32.0
11,UTTARAKHAND,1999.0,11.0,15.25,28.91,22.06,14.92,14.92,14.92,0.1
1,UTTARAKHAND,2000.0,1.0,11.09,25.09,18.06,9.74,9.74,9.74,29.9
2,UTTARAKHAND,2000.0,2.0,12.34,26.22,19.25,18.03,18.03,18.03,69.4
3,UTTARAKHAND,2000.0,3.0,16.25,31.23,23.72,10.37,10.37,10.37,37.9
4,UTTARAKHAND,2000.0,4.0,22.19,36.24,29.19,31.72,31.72,31.72,18.1
5,UTTARAKHAND,2000.0,5.0,23.84,36.57,30.18,75.54,75.54,75.54,83.3
6,UTTARAKHAND,2000.0,6.0,23.79,33.89,28.81,164.75,164.75,164.75,313.9
7,UTTARAKHAND,2000.0,7.0,23.22,30.95,27.06,289.32,289.32,289.32,420.1
8,UTTARAKHAND,2000.0,8.0,23.26,30.54,26.87,237.03,237.03,237.03,536.1
9,UTTARAKHAND,2000.0,9.0,22.1,31.08,26.57,131.83,131.83,131.83,195.3
10,UTTARAKHAND,2000.0,10.0,20.01,31.94,25.95,50.85,50.85,50.85,1.1
11,UTTARAKHAND,2000.0,11.0,15.44,29.04,22.22,14.22,14.22,14.22,7.0
1,UTTARAKHAND,2001.0,1.0,10.78,24.97,17.85,8.92,8.92,8.92,22.7
2,UTTARAKHAND,2001.0,2.0,13.62,28.13,20.85,5.48,5.48,5.48,27.9
3,UTTARAKHAND,2001.0,3.0,17.18,31.98,24.56,14.64,14.64,14.64,83.4
4,UTTARAKHAND,2001.0,4.0,20.95,35.09,27.99,34.52,34.52,34.52,48.2
5,UTTARAKHAND,2001.0,5.0,24.09,37.12,30.58,71.08,71.08,71.08,109.1
6,UTTARAKHAND,2001.0,6.0,23.42,33.63,28.5,190.64,190.64,190.64,297.3
7,UTTARAKHAND,2001.0,7.0,23.17,31.04,27.08,259.89,259.89,259.89,493.0
8,UTTARAKHAND,2001.0,8.0,23.22,30.54,26.85,218.93,218.93,218.93,371.7
9,UTTARAKHAND,2001.0,9.0,22.76,31.62,27.16,101.98,101.98,101.98,68.3
10,UTTARAKHAND,2001.0,10.0,19.91,31.53,25.7,93.02,93.02,93.02,6.3
11,UTTARAKHAND,2001.0,11.0,15.61,29.09,22.33,18.65,18.65,18.65,1.4
1,UTTARAKHAND,2002.0,1.0,10.77,24.73,17.72,12.36,12.36,12.36,53.8
2,UTTARAKHAND,2002.0,2.0,13.21,27.72,20.44,12.49,12.49,12.49,123.2
3,UTTARAKHAND,2002.0,3.0,17.57,32.5,25.01,12.34,12.34,12.34,100.0
4,UTTARAKHAND,2002.0,4.0,21.95,36.09,29.0,28.5,28.5,28.5,76.3
5,UTTARAKHAND,2002.0,5.0,24.56,37.75,31.13,49.94,49.94,49.94,82.3
6,UTTARAKHAND,2002.0,6.0,24.45,34.84,29.62,154.33,154.33,154.33,139.6
7,UTTARAKHAND,2002.0,7.0,24.3,32.16,28.21,154.08,154.08,154.08,205.7
8,UTTARAKHAND,2002.0,8.0,23.05,30.3,26.65,253.05,253.05,253.05,465.4
9,UTTARAKHAND,2002.0,9.0,22.08,30.73,26.38,128.47,128.47,128.47,301.3
10,UTTARAKHAND,2002.0,10.0,19.76,31.43,25.57,71.7,71.7,71.7,19.9
11,UTTARAKHAND,2002.0,11.0,15.26,28.6,21.91,24.73,24.73,24.73,3.0
1,UTTARAKHAND,2003.0,1.0,10.7,24.99,17.82,8.37,8.37,8.37,40.7
2,UTTARAKHAND,2003.0,2.0,13.4,27.67,20.51,25.46,25.46,25.46,126.0
3,UTTARAKHAND,2003.0,3.0,16.85,31.58,24.19,18.39,18.39,18.39,99.7
4,UTTARAKHAND,2003.0,4.0,21.79,36.0,28.87,28.74,28.74,28.74,54.1
5,UTTARAKHAND,2003.0,5.0,23.91,36.99,30.43,27.91,27.91,27.91,67.1
6,UTTARAKHAND,2003.0,6.0,25.14,35.4,30.25,144.4,144.4,144.4,145.2
7,UTTARAKHAND,2003.0,7.0,23.34,31.14,27.21,304.97,304.97,304.97,515.3
8,UTTARAKHAND,2003.0,8.0,23.2,30.53,26.84,217.42,217.42,217.42,416.2
9,UTTARAKHAND,2003.0,9.0,22.04,30.83,26.41,156.97,156.97,156.97,239.9
10,UTTARAKHAND,2003.0,10.0,19.34,31.13,25.22,97.23,97.23,97.23,1.8
11,UTTARAKHAND,2003.0,11.0,15.28,28.71,21.97,14.96,14.96,14.96,4.8
1,UTTARAKHAND,2004.0,1.0,10.72,24.56,17.62,15.38,15.38,15.38,58.5
2,UTTARAKHAND,2004.0,2.0,12.89,27.64,20.24,5.03,5.03,5.03,11.7
3,UTTARAKHAND,2004.0,3.0,18.59,33.76,26.15,8.31,8.31,8.31,0.0
4,UTTARAKHAND,2004.0,4.0,22.16,36.28,29.2,33.61,33.61,33.61,51.5
5,UTTARAKHAND,2004.0,5.0,23.64,36.84,30.22,59.23,59.23,59.23,66.0
6,UTTARAKHAND,2004.0,6.0,23.86,34.06,28.94,150.0,150.0,150.0,130.7
7,UTTARAKHAND,2004.0,7.0,23.86,31.6,27.7,230.07,230.07,230.07,400.9
8,UTTARAKHAND,2004.0,8.0,22.9,30.33,26.59,260.68,260.68,260.68,326.3
9,UTTARAKHAND,2004.0,9.0,22.51,31.65,27.06,135.92,135.92,135.92,96.8
10,UTTARAKHAND,2004.0,10.0,18.85,30.42,24.61,108.66,108.66,108.66,70.7
11,UTTARAKHAND,2004.0,11.0,15.2,28.53,21.84,16.4,16.4,16.4,0.8
1,HARYANA DELHI & CHANDIGARH,1970.0,1.0,10.61,24.56,17.56,18.06,18.06,18.06,35.4
2,HARYANA DELHI & CHANDIGARH,1970.0,2.0,12.57,26.88,19.71,15.79,15.79,15.79,35.4
3,HARYANA DELHI & CHANDIGARH,1970.0,3.0,16.58,31.12,23.82,21.89,21.89,21.89,9.4
4,HARYANA DELHI & CHANDIGARH,1970.0,4.0,21.47,35.77,28.6,24.42,24.42,24.42,0.0
5,HARYANA DELHI & CHANDIGARH,1970.0,5.0,24.12,37.28,30.67,60.09,60.09,60.09,11.5
6,HARYANA DELHI & CHANDIGARH,1970.0,6.0,23.23,33.63,28.4,213.8,213.8,213.8,67.2
7,HARYANA DELHI & CHANDIGARH,1970.0,7.0,23.13,31.43,27.26,253.03,253.03,253.03,65.7
8,HARYANA DELHI & CHANDIGARH,1970.0,8.0,22.72,30.08,26.38,327.79,327.79,327.79,207.9
9,HARYANA DELHI & CHANDIGARH,1970.0,9.0,21.83,30.46,26.12,225.78,225.78,225.78,104.9
10,HARYANA DELHI & CHANDIGARH,1970.0,10.0,19.04,30.94,24.96,79.71,79.71,79.71,0.8
11,HARYANA DELHI & CHANDIGARH,1970.0,11.0,13.37,27.48,20.4,16.36,16.36,16.36,0.0
1,HARYANA DELHI & CHANDIGARH,1971.0,1.0,9.99,23.9,16.92,11.41,11.41,11.41,17.0
2,HARYANA DELHI & CHANDIGARH,1971.0,2.0,11.9,26.97,19.42,13.08,13.08,13.08,18.9
3,HARYANA DELHI & CHANDIGARH,1971.0,3.0,15.85,31.36,23.58,10.78,10.78,10.78,1.1
4,HARYANA DELHI & CHANDIGARH,1971.0,4.0,20.86,35.14,27.98,36.38,36.38,36.38,7.5
5,HARYANA DELHI & CHANDIGARH,1971.0,5.0,22.65,35.64,29.12,68.82,68.82,68.82,58.7
6,HARYANA DELHI & CHANDIGARH,1971.0,6.0,22.94,32.71,27.8,207.47,207.47,207.47,61.3
7,HARYANA DELHI & CHANDIGARH,1971.0,7.0,22.77,30.44,26.58,234.97,234.97,234.97,148.4
8,HARYANA DELHI & CHANDIGARH,1971.0,8.0,22.41,29.75,26.05,279.11,279.11,279.11,259.2
9,HARYANA DELHI & CHANDIGARH,1971.0,9.0,21.58,30.74,26.14,163.42,163.42,163.42,51.6
10,HARYANA DELHI & CHANDIGARH,1971.0,10.0,18.57,30.16,24.34,97.1,97.1,97.1,11.3
11,HARYANA DELHI & CHANDIGARH,1971.0,11.0,13.51,27.18,20.32,13.81,13.81,13.81,1.8
1,HARYANA DELHI & CHANDIGARH,1972.0,1.0,9.89,24.65,17.25,5.65,5.65,5.65,6.8
2,HARYANA DELHI & CHANDIGARH,1972.0,2.0,10.88,25.23,18.04,15.48,15.48,15.48,12.1
3,HARYANA DELHI & CHANDIGARH,1972.0,3.0,16.48,31.89,24.16,9.15,9.15,9.15,5.6
4,HARYANA DELHI & CHANDIGARH,1972.0,4.0,20.21,34.75,27.46,23.45,23.45,23.45,11.6
5,HARYANA DELHI & CHANDIGARH,1972.0,5.0,23.67,37.3,30.46,44.98,44.98,44.98,0.1
6,HARYANA DELHI & CHANDIGARH,1972.0,6.0,24.78,35.93,30.33,112.4,112.4,112.4,24.9
7,HARYANA DELHI & CHANDIGARH,1972.0,7.0,23.5,31.92,27.69,206.75,206.75,206.75,137.1
8,HARYANA DELHI & CHANDIGARH,1972.0,8.0,22.82,30.39,26.58,213.19,213.19,213.19,186.0
9,HARYANA DELHI & CHANDIGARH,1972.0,9.0,21.41,31.11,26.24,133.98,133.98,133.98,12.6
10,HARYANA DELHI & CHANDIGARH,1972.0,10.0,18.72,30.84,24.76,67.48,67.48,67.48,7.7
11,HARYANA DELHI & CHANDIGARH,1972.0,11.0,14.22,27.97,21.07,25.74,25.74,25.74,33.1
1,HARYANA DELHI & CHANDIGARH,1973.0,1.0,10.49,24.79,17.62,12.34,12.34,12.34,15.8
2,HARYANA DELHI & CHANDIGARH,1973.0,2.0,13.35,28.07,20.69,11.98,11.98,11.98,5.2
3,HARYANA DELHI & CHANDIGARH,1973.0,3.0,16.43,31.59,23.99,13.57,13.57,13.57,3.2
4,HARYANA DELHI & CHANDIGARH,1973.0,4.0,22.1,36.75,29.4,20.51,20.51,20.51,0.5
5,HARYANA DELHI & CHANDIGARH,1973.0,5.0,24.21,37.53,30.84,65.27,65.27,65.27,32.9
6,HARYANA DELHI & CHANDIGARH,1973.0,6.0,24.47,34.74,29.58,151.42,151.42,151.42,75.1
7,HARYANA DELHI & CHANDIGARH,1973.0,7.0,23.16,31.24,27.18,308.33,308.33,308.33,118.3
8,HARYANA DELHI & CHANDIGARH,1973.0,8.0,22.54,29.93,26.21,304.11,304.11,304.11,189.8
9,HARYANA DELHI & CHANDIGARH,1973.0,9.0,21.8,30.59,26.17,179.44,179.44,179.44,57.6
10,HARYANA DELHI & CHANDIGARH,1973.0,10.0,18.78,30.31,24.52,118.39,118.39,118.39,19.7
11,HARYANA DELHI & CHANDIGARH,1973.0,11.0,13.74,27.37,20.53,17.36,17.36,17.36,0.0
1,HARYANA DELHI & CHANDIGARH,1974.0,1.0,9.46,24.05,16.73,5.04,5.04,5.04,0.5
2,HARYANA DELHI & CHANDIGARH,1974.0,2.0,11.54,26.53,19.02,5.22,5.22,5.22,1.3
3,HARYANA DELHI & CHANDIGARH,1974.0,3.0,17.24,32.41,24.8,18.09,18.09,18.09,1.6
4,HARYANA DELHI & CHANDIGARH,1974.0,4.0,21.54,35.89,28.69,25.1,25.1,25.1,0.9
5,HARYANA DELHI & CHANDIGARH,1974.0,5.0,23.12,36.38,29.73,66.49,66.49,66.49,4.6
6,HARYANA DELHI & CHANDIGARH,1974.0,6.0,23.94,34.56,29.22,127.8,127.8,127.8,37.9
7,HARYANA DELHI & CHANDIGARH,1974.0,7.0,23.32,31.24,27.26,271.61,271.61,271.61,201.5
8,HARYANA DELHI & CHANDIGARH,1974.0,8.0,22.8,30.46,26.6,229.06,229.06,229.06,94.5
9,HARYANA DELHI & CHANDIGARH,1974.0,9.0,22.0,31.48,26.71,147.45,147.45,147.45,12.2
10,HARYANA DELHI & CHANDIGARH,1974.0,10.0,19.39,30.81,25.07,114.18,114.18,114.18,16.4
11,HARYANA DELHI & CHANDIGARH,1974.0,11.0,13.43,27.56,20.48,8.93,8.93,8.93,0.0
1,HARYANA DELHI & CHANDIGARH,1975.0,1.0,9.41,23.52,16.44,12.52,12.52,12.52,20.3
2,HARYANA DELHI & CHANDIGARH,1975.0,2.0,12.0,26.56,19.26,12.92,12.92,12.92,2.9
3,HARYANA DELHI & CHANDIGARH,1975.0,3.0,16.09,31.17,23.61,18.79,18.79,18.79,9.3
4,HARYANA DELHI & CHANDIGARH,1975.0,4.0,21.0,35.65,28.3,18.46,18.46,18.46,0.3
5,HARYANA DELHI & CHANDIGARH,1975.0,5.0,23.77,37.18,30.45,54.59,54.59,54.59,5.6
6,HARYANA DELHI & CHANDIGARH,1975.0,6.0,23.62,34.06,28.81,185.61,185.61,185.61,57.9
7,HARYANA DELHI & CHANDIGARH,1975.0,7.0,22.58,30.53,26.53,304.58,304.58,304.58,182.6
8,HARYANA DELHI & CHANDIGARH,1975.0,8.0,22.73,30.01,26.34,272.95,272.95,272.95,180.1
9,HARYANA DELHI & CHANDIGARH,1975.0,9.0,21.62,29.84,25.71,257.45,257.45,257.45,142.4
10,HARYANA DELHI & CHANDIGARH,1975.0,10.0,19.57,30.57,25.05,115.29,115.29,115.29,20.6
11,HARYANA DELHI & CHANDIGARH,1975.0,11.0,13.01,26.87,19.92,22.14,22.14,22.14,0.0
1,HARYANA DELHI & CHANDIGARH,1976.0,1.0,10.12,24.27,17.17,8.3,8.3,8.3,8.8
2,HARYANA DELHI & CHANDIGARH,1976.0,2.0,12.64,26.74,19.67,11.4,11.4,11.4,23.1
3,HARYANA DELHI & CHANDIGARH,1976.0,3.0,16.62,31.38,23.98,12.25,12.25,12.25,6.8
4,HARYANA DELHI & CHANDIGARH,1976.0,4.0,20.31,34.61,27.43,28.56,28.56,28.56,2.7
5,HARYANA DELHI & CHANDIGARH,1976.0,5.0,23.13,36.48,29.78,46.5,46.5,46.5,32.4
6,HARYANA DELHI & CHANDIGARH,1976.0,6.0,23.56,34.0,28.76,163.57,163.57,163.57,80.2
7,HARYANA DELHI & CHANDIGARH,1976.0,7.0,23.07,31.2,27.11,291.5,291.5,291.5,216.2
8,HARYANA DELHI & CHANDIGARH,1976.0,8.0,22.22,29.69,25.93,292.94,292.94,292.94,317.4
9,HARYANA DELHI & CHANDIGARH,1976.0,9.0,21.29,30.52,25.88,156.15,156.15,156.15,38.0
10,HARYANA DELHI & CHANDIGARH,1976.0,10.0,19.1,31.28,25.17,35.36,35.36,35.36,0.2
11,HARYANA DELHI & CHANDIGARH,1976.0,11.0,15.84,29.04,22.41,51.62,51.62,51.62,0.1
1,HARYANA DELHI & CHANDIGARH,1977.0,1.0,10.02,24.22,17.09,11.67,11.67,11.67,50.1
2,HARYANA DELHI & CHANDIGARH,1977.0,2.0,12.68,27.39,20.02,8.63,8.63,8.63,1.5
3,HARYANA DELHI & CHANDIGARH,1977.0,3.0,17.69,33.12,25.38,11.77,11.77,11.77,0.8
4,HARYANA DELHI & CHANDIGARH,1977.0,4.0,21.01,34.63,27.8,52.69,52.69,52.69,22.8
5,HARYANA DELHI & CHANDIGARH,1977.0,5.0,22.61,35.37,28.96,79.98,79.98,79.98,23.6
6,HARYANA DELHI & CHANDIGARH,1977.0,6.0,23.8,34.11,28.93,191.12,191.12,191.12,50.6
7,HARYANA DELHI & CHANDIGARH,1977.0,7.0,23.07,30.84,26.93,302.47,302.47,302.47,288.4
8,HARYANA DELHI & CHANDIGARH,1977.0,8.0,22.78,30.21,26.47,238.85,238.85,238.85,165.7
9,HARYANA DELHI & CHANDIGARH,1977.0,9.0,21.74,30.57,26.13,148.63,148.63,148.63,118.3
10,HARYANA DELHI & CHANDIGARH,1977.0,10.0,19.09,30.93,24.99,91.71,91.71,91.71,8.4
11,HARYANA DELHI & CHANDIGARH,1977.0,11.0,16.22,28.79,22.48,61.17,61.17,61.17,0.5
1,HARYANA DELHI & CHANDIGARH,1978.0,1.0,9.7,23.81,16.73,8.66,8.66,8.66,0.2
2,HARYANA DELHI & CHANDIGARH,1978.0,2.0,12.25,26.07,19.14,23.38,23.38,23.38,24.8
3,HARYANA DELHI & CHANDIGARH,1978.0,3.0,15.66,30.1,22.86,25.67,25.67,25.67,51.7
4,HARYANA DELHI & CHANDIGARH,1978.0,4.0,20.8,35.0,27.88,31.05,31.05,31.05,4.2
5,HARYANA DELHI & CHANDIGARH,1978.0,5.0,24.38,37.69,31.01,63.51,63.51,63.51,1.5
6,HARYANA DELHI & CHANDIGARH,1978.0,6.0,23.93,34.35,29.12,200.67,200.67,200.67,71.5
7,HARYANA DELHI & CHANDIGARH,1978.0,7.0,22.66,30.49,26.55,283.52,283.52,283.52,202.7
8,HARYANA DELHI & CHANDIGARH,1978.0,8.0,22.66,29.79,26.2,284.09,284.09,284.09,184.8
9,HARYANA DELHI & CHANDIGARH,1978.0,9.0,21.87,30.47,26.14,167.87,167.87,167.87,104.5
10,HARYANA DELHI & CHANDIGARH,1978.0,10.0,19.29,31.02,25.13,54.79,54.79,54.79,2.1
11,HARYANA DELHI & CHANDIGARH,1978.0,11.0,15.49,28.39,21.92,41.78,41.78,41.78,2.8
1,HARYANA DELHI & CHANDIGARH,1979.0,1.0,11.19,24.88,18.01,16.54,16.54,16.54,23.2
2,HARYANA DELHI & CHANDIGARH,1979.0,2.0,12.13,25.93,19.01,27.67,27.67,27.67,45.5
3,HARYANA DELHI & CHANDIGARH,1979.0,3.0,15.97,30.49,23.21,11.19,11.19,11.19,10.7
4,HARYANA DELHI & CHANDIGARH,1979.0,4.0,21.32,35.61,28.44,22.73,22.73,22.73,3.5
5,HARYANA DELHI & CHANDIGARH,1979.0,5.0,22.97,36.42,29.67,46.92,46.92,46.92,30.0
6,HARYANA DELHI & CHANDIGARH,1979.0,6.0,24.75,35.4,30.05,156.79,156.79,156.79,33.6
7,HARYANA DELHI & CHANDIGARH,1979.0,7.0,23.79,31.69,27.72,234.91,234.91,234.91,122.7
8,HARYANA DELHI & CHANDIGARH,1979.0,8.0,23.04,30.59,26.79,246.44,246.44,246.44,39.7
9,HARYANA DELHI & CHANDIGARH,1979.0,9.0,21.97,31.29,26.61,158.69,158.69,158.69,19.9
10,HARYANA DELHI & CHANDIGARH,1979.0,10.0,19.79,31.25,25.49,51.47,51.47,51.47,3.6
11,HARYANA DELHI & CHANDIGARH,1979.0,11.0,16.81,28.55,22.66,63.21,63.21,63.21,2.8
1,HARYANA DELHI & CHANDIGARH,1980.0,1.0,10.86,24.67,17.74,6.44,6.44,6.44,5.8
2,HARYANA DELHI & CHANDIGARH,1980.0,2.0,13.34,27.64,20.47,10.76,10.76,10.76,2.3
3,HARYANA DELHI & CHANDIGARH,1980.0,3.0,16.98,31.12,24.03,18.0,18.0,18.0,22.0
4,HARYANA DELHI & CHANDIGARH,1980.0,4.0,22.05,36.27,29.14,23.07,23.07,23.07,0.4
5,HARYANA DELHI & CHANDIGARH,1980.0,5.0,24.38,37.67,31.0,54.9,54.9,54.9,8.9
6,HARYANA DELHI & CHANDIGARH,1980.0,6.0,23.67,34.08,28.85,193.22,193.22,193.22,45.5
7,HARYANA DELHI & CHANDIGARH,1980.0,7.0,23.33,30.86,27.07,292.91,292.91,292.91,236.5
8,HARYANA DELHI & CHANDIGARH,1980.0,8.0,22.72,30.27,26.47,273.94,273.94,273.94,102.0
9,HARYANA DELHI & CHANDIGARH,1980.0,9.0,22.15,31.28,26.69,123.41,123.41,123.41,50.2
10,HARYANA DELHI & CHANDIGARH,1980.0,10.0,19.59,31.05,25.3,47.64,47.64,47.64,13.4
11,HARYANA DELHI & CHANDIGARH,1980.0,11.0,14.99,28.37,21.65,21.44,21.44,21.44,4.9
1,HARYANA DELHI & CHANDIGARH,1981.0,1.0,10.68,23.8,17.21,20.72,20.72,20.72,25.7
2,HARYANA DELHI & CHANDIGARH,1981.0,2.0,12.99,27.48,20.21,8.59,8.59,8.59,13.3
3,HARYANA DELHI & CHANDIGARH,1981.0,3.0,16.5,30.73,23.59,34.1,34.1,34.1,34.6
4,HARYANA DELHI & CHANDIGARH,1981.0,4.0,21.06,35.07,28.04,35.36,35.36,35.36,0.5
5,HARYANA DELHI & CHANDIGARH,1981.0,5.0,23.54,36.59,30.04,64.94,64.94,64.94,18.0
6,HARYANA DELHI & CHANDIGARH,1981.0,6.0,24.72,35.17,29.92,142.82,142.82,142.82,63.3
7,HARYANA DELHI & CHANDIGARH,1981.0,7.0,23.33,30.73,27.01,319.13,319.13,319.13,196.7
